Symbol,Date,Close
AAPL,2014-3-14,18.74
AAPL,2014-3-17,18.81
AAPL,2014-3-18,18.98
AAPL,2014-3-19,18.97
AAPL,2014-3-20,18.88
AAPL,2014-3-21,19.03
AAPL,2014-3-24,19.26
AAPL,2014-3-25,19.46
AAPL,2014-3-26,19.28
AAPL,2014-3-27,19.2
AAPL,2014-3-28,19.17
AAPL,2014-3-31,19.17
AAPL,2014-4-1,19.34
AAPL,2014-4-2,19.38
AAPL,2014-4-3,19.24
AAPL,2014-4-4,18.99
AAPL,2014-4-7,18.7
AAPL,2014-4-8,18.69
AAPL,2014-4-9,18.94
AAPL,2014-4-10,18.7
AAPL,2014-4-11,18.56
AAPL,2014-4-14,18.63
AAPL,2014-4-15,18.5
AAPL,2014-4-16,18.54
AAPL,2014-4-17,18.75
AAPL,2014-4-21,18.97
AAPL,2014-4-22,18.99
AAPL,2014-4-23,18.74
AAPL,2014-4-24,20.28
AAPL,2014-4-25,20.43
AAPL,2014-4-28,21.22
AAPL,2014-4-29,21.15
AAPL,2014-4-30,21.07
AAPL,2014-5-1,21.12
AAPL,2014-5-2,21.16
AAPL,2014-5-5,21.46
AAPL,2014-5-6,21.23
AAPL,2014-5-7,21.15
AAPL,2014-5-8,21
AAPL,2014-5-9,20.91
AAPL,2014-5-12,21.17
AAPL,2014-5-13,21.21
AAPL,2014-5-14,21.21
AAPL,2014-5-15,21.03
AAPL,2014-5-16,21.34
AAPL,2014-5-19,21.59
AAPL,2014-5-20,21.6
AAPL,2014-5-21,21.65
AAPL,2014-5-22,21.69
AAPL,2014-5-23,21.93
AAPL,2014-5-27,22.34
AAPL,2014-5-28,22.29
AAPL,2014-5-29,22.69
AAPL,2014-5-30,22.61
AAPL,2014-6-2,22.45
AAPL,2014-6-3,22.77
AAPL,2014-6-4,23.03
AAPL,2014-6-5,23.12
AAPL,2014-6-6,23.06
AAPL,2014-6-9,23.43
AAPL,2014-6-10,23.56
AAPL,2014-6-11,23.47
AAPL,2014-6-12,23.07
AAPL,2014-6-13,22.82
AAPL,2014-6-16,23.05
AAPL,2014-6-17,23.02
AAPL,2014-6-18,23.05
AAPL,2014-6-19,22.97
AAPL,2014-6-20,22.73
AAPL,2014-6-23,22.71
AAPL,2014-6-24,22.57
AAPL,2014-6-25,22.59
AAPL,2014-6-26,22.73
AAPL,2014-6-27,23
AAPL,2014-6-30,23.23
AAPL,2014-7-1,23.38
AAPL,2014-7-2,23.37
AAPL,2014-7-3,23.51
AAPL,2014-7-7,23.99
AAPL,2014-7-8,23.84
AAPL,2014-7-9,23.85
AAPL,2014-7-10,23.76
AAPL,2014-7-11,23.81
AAPL,2014-7-14,24.11
AAPL,2014-7-15,23.83
AAPL,2014-7-16,23.7
AAPL,2014-7-17,23.27
AAPL,2014-7-18,23.61
AAPL,2014-7-21,23.48
AAPL,2014-7-22,23.68
AAPL,2014-7-23,24.3
AAPL,2014-7-24,24.26
AAPL,2014-7-25,24.42
AAPL,2014-7-28,24.76
AAPL,2014-7-29,24.6
AAPL,2014-7-30,24.54
AAPL,2014-7-31,23.9
AAPL,2014-8-1,24.03
AAPL,2014-8-4,23.9
AAPL,2014-8-5,23.78
AAPL,2014-8-6,23.74
AAPL,2014-8-7,23.62
AAPL,2014-8-8,23.69
AAPL,2014-8-11,24
AAPL,2014-8-12,23.99
AAPL,2014-8-13,24.31
AAPL,2014-8-14,24.38
AAPL,2014-8-15,24.5
AAPL,2014-8-18,24.79
AAPL,2014-8-19,25.13
AAPL,2014-8-20,25.14
AAPL,2014-8-21,25.15
AAPL,2014-8-22,25.33
AAPL,2014-8-25,25.39
AAPL,2014-8-26,25.22
AAPL,2014-8-27,25.53
AAPL,2014-8-28,25.56
AAPL,2014-8-29,25.63
AAPL,2014-9-2,25.83
AAPL,2014-9-3,24.74
AAPL,2014-9-4,24.53
AAPL,2014-9-5,24.74
AAPL,2014-9-8,24.59
AAPL,2014-9-9,24.5
AAPL,2014-9-10,25.25
AAPL,2014-9-11,25.36
AAPL,2014-9-12,25.42
AAPL,2014-9-15,25.41
AAPL,2014-9-16,25.22
AAPL,2014-9-17,25.4
AAPL,2014-9-18,25.45
AAPL,2014-9-19,25.24
AAPL,2014-9-22,25.27
AAPL,2014-9-23,25.66
AAPL,2014-9-24,25.44
AAPL,2014-9-25,24.47
AAPL,2014-9-26,25.19
AAPL,2014-9-29,25.03
AAPL,2014-9-30,25.19
AAPL,2014-10-1,24.8
AAPL,2014-10-2,24.98
AAPL,2014-10-3,24.91
AAPL,2014-10-6,24.91
AAPL,2014-10-7,24.69
AAPL,2014-10-8,25.2
AAPL,2014-10-9,25.26
AAPL,2014-10-10,25.18
AAPL,2014-10-13,24.95
AAPL,2014-10-14,24.69
AAPL,2014-10-15,24.39
AAPL,2014-10-16,24.07
AAPL,2014-10-17,24.42
AAPL,2014-10-20,24.94
AAPL,2014-10-21,25.62
AAPL,2014-10-22,25.75
AAPL,2014-10-23,26.21
AAPL,2014-10-24,26.31
AAPL,2014-10-27,26.28
AAPL,2014-10-28,26.69
AAPL,2014-10-29,26.84
AAPL,2014-10-30,26.75
AAPL,2014-10-31,27
AAPL,2014-11-3,27.35
AAPL,2014-11-4,27.15
AAPL,2014-11-5,27.22
AAPL,2014-11-6,27.18
AAPL,2014-11-7,27.25
AAPL,2014-11-10,27.21
AAPL,2014-11-11,27.43
AAPL,2014-11-12,27.81
AAPL,2014-11-13,28.21
AAPL,2014-11-14,28.55
AAPL,2014-11-17,28.5
AAPL,2014-11-18,28.87
AAPL,2014-11-19,28.67
AAPL,2014-11-20,29.08
AAPL,2014-11-21,29.12
AAPL,2014-11-24,29.66
AAPL,2014-11-25,29.4
AAPL,2014-11-26,29.75
AAPL,2014-11-28,29.73
AAPL,2014-12-1,28.77
AAPL,2014-12-2,28.66
AAPL,2014-12-3,28.98
AAPL,2014-12-4,28.87
AAPL,2014-12-5,28.75
AAPL,2014-12-8,28.1
AAPL,2014-12-9,28.53
AAPL,2014-12-10,27.99
AAPL,2014-12-11,27.91
AAPL,2014-12-12,27.43
AAPL,2014-12-15,27.06
AAPL,2014-12-16,26.69
AAPL,2014-12-17,27.35
AAPL,2014-12-18,28.16
AAPL,2014-12-19,27.95
AAPL,2014-12-22,28.24
AAPL,2014-12-23,28.14
AAPL,2014-12-24,28
AAPL,2014-12-26,28.5
AAPL,2014-12-29,28.48
AAPL,2014-12-30,28.13
AAPL,2014-12-31,27.6
AAPL,2015-1-2,27.33
AAPL,2015-1-5,26.56
AAPL,2015-1-6,26.57
